¦¤mBi,¦¤mW,¦¤mO
-1.598394217,-6.020043884,-1.102194614
-1.590309398,-6.069662481,-1.096619787
-1.582224578,-6.119281077,-1.091044961
-1.574139759,-6.168899674,-1.085470135
-1.56605494,-6.218518271,-1.079895308
-1.55797012,-6.268136867,-1.074320482
-1.549885301,-6.317755464,-1.068745656
-1.541800482,-6.367374061,-1.063170829
-1.533715663,-6.416992658,-1.057596003
-1.525630843,-6.466611254,-1.052021176
-1.517546024,-6.516229851,-1.04644635
-1.509461205,-6.565848448,-1.040871524
-1.501376386,-6.615467045,-1.035296697
-1.493291566,-6.665085641,-1.029721871
-1.485206747,-6.714704238,-1.024147045
-1.477121928,-6.764322835,-1.018572218
-1.469037108,-6.813941432,-1.012997392
-1.460952289,-6.863560028,-1.007422566
-1.45286747,-6.913178625,-1.001847739
-1.444782651,-6.962797222,-0.996272913
-1.436697831,-7.012415819,-0.990698086
-1.428613012,-7.062034415,-0.98512326
-1.420528193,-7.111653012,-0.979548434
-1.687101205,-5.407998072,-1.174633253
-1.679056017,-5.457695932,-1.169032006
-1.671010829,-5.507393792,-1.163430758
-1.662965641,-5.557091651,-1.157829511
-1.654920454,-5.606789511,-1.152228264
-1.646875266,-5.656487371,-1.146627016
-1.638830078,-5.70618523,-1.141025769
-1.63078489,-5.75588309,-1.135424522
-1.622739702,-5.80558095,-1.129823274
-1.614694515,-5.855278809,-1.124222027
-1.606649327,-5.904976669,-1.11862078
-1.598604139,-5.954674529,-1.113019532
-1.590558951,-6.004372388,-1.107418285
-1.582513763,-6.054070248,-1.101817038
-1.574468575,-6.103768108,-1.09621579
-1.566423388,-6.153465967,-1.090614543
-1.5583782,-6.203163827,-1.085013296
-1.550333012,-6.252861687,-1.079412048
-1.542287824,-6.302559546,-1.073810801
-1.534242636,-6.352257406,-1.068209554
-1.526197449,-6.401955266,-1.062608306
-1.518152261,-6.451653125,-1.057007059
-1.510107073,-6.501350985,-1.051405811
-1.502061885,-6.551048845,-1.045804564
-1.494016697,-6.600746704,-1.040203317
-1.48597151,-6.650444564,-1.034602069
-1.477926322,-6.700142424,-1.029000822
-1.469881134,-6.749840283,-1.023399575
-1.461835946,-6.799538143,-1.017798327
-1.453790758,-6.849236003,-1.01219708
-1.445745571,-6.898933863,-1.006595833
-1.437700383,-6.948631722,-1.000994585
-1.429655195,-6.998329582,-0.995393338
-1.421610007,-7.048027442,-0.989792091
-1.413564819,-7.097725301,-0.984190843
-1.678790361,-5.391375422,-1.180173976
-1.670784805,-5.441152544,-1.174546308
-1.662779249,-5.490929667,-1.168918639
-1.654773692,-5.54070679,-1.163290971
-1.646768136,-5.590483912,-1.157663303
-1.63876258,-5.640261035,-1.152035634
-1.630757023,-5.690038157,-1.146407966
-1.622751467,-5.73981528,-1.140780298
-1.614745911,-5.789592403,-1.135152629
-1.606740354,-5.839369525,-1.129524961
-1.598734798,-5.889146648,-1.123897293
-1.590729242,-5.93892377,-1.118269624
-1.582723685,-5.988700893,-1.112641956
-1.574718129,-6.038478016,-1.107014288
-1.566712573,-6.088255138,-1.101386619
-1.558707016,-6.138032261,-1.095758951
-1.55070146,-6.187809383,-1.090131283
-1.542695904,-6.237586506,-1.084503614
-1.534690347,-6.287363629,-1.078875946
-1.526684791,-6.337140751,-1.073248278
-1.518679235,-6.386917874,-1.067620609
-1.510673678,-6.436694996,-1.061992941
-1.502668122,-6.486472119,-1.056365273
-1.494662566,-6.536249242,-1.050737605
-1.486657009,-6.586026364,-1.045109936
-1.478651453,-6.635803487,-1.039482268
-1.470645897,-6.685580609,-1.0338546
-1.46264034,-6.735357732,-1.028226931
-1.454634784,-6.785134855,-1.022599263
-1.446629227,-6.834911977,-1.016971595
-1.438623671,-6.8846891,-1.011343926
-1.430618115,-6.934466223,-1.005716258
-1.422612558,-6.984243345,-1.00008859
-1.414607002,-7.034020468,-0.994460921
-1.406601446,-7.08379759,-0.988833253
-1.670479518,-5.374752771,-1.185714699
-1.662513593,-5.424609157,-1.180060609
-1.654547668,-5.474465542,-1.17440652
-1.646581743,-5.524321928,-1.168752431
-1.638615819,-5.574178313,-1.163098342
-1.630649894,-5.624034699,-1.157444252
-1.622683969,-5.673891084,-1.151790163
-1.614718044,-5.72374747,-1.146136074
-1.606752119,-5.773603855,-1.140481984
-1.598786194,-5.823460241,-1.134827895
-1.590820269,-5.873316627,-1.129173806
-1.582854344,-5.923173012,-1.123519717
-1.57488842,-5.973029398,-1.117865627
-1.566922495,-6.022885783,-1.112211538
-1.55895657,-6.072742169,-1.106557449
-1.550990645,-6.122598554,-1.100903359
-1.54302472,-6.17245494,-1.09524927
-1.535058795,-6.222311325,-1.089595181
-1.52709287,-6.272167711,-1.083941091
-1.519126945,-6.322024096,-1.078287002
-1.511161021,-6.371880482,-1.072632913
-1.503195096,-6.421736867,-1.066978824
-1.495229171,-6.471593253,-1.061324734
-1.487263246,-6.521449639,-1.055670645
-1.479297321,-6.571306024,-1.050016556
-1.471331396,-6.62116241,-1.044362466
-1.463365471,-6.671018795,-1.038708377
-1.455399546,-6.720875181,-1.033054288
-1.447433622,-6.770731566,-1.027400198
-1.439467697,-6.820587952,-1.021746109
-1.431501772,-6.870444337,-1.01609202
-1.423535847,-6.920300723,-1.010437931
-1.415569922,-6.970157108,-1.004783841
-1.407603997,-7.020013494,-0.999129752
-1.399638072,-7.06986988,-0.993475663
-1.662168675,-5.35813012,-1.191255422
-1.654242381,-5.408065769,-1.185574911
-1.646316088,-5.458001417,-1.179894401
-1.638389794,-5.507937066,-1.174213891
-1.630463501,-5.557872714,-1.168533381
-1.622537208,-5.607808363,-1.16285287
-1.614610914,-5.657744011,-1.15717236
-1.606684621,-5.70767966,-1.15149185
-1.598758327,-5.757615308,-1.145811339
-1.590832034,-5.807550957,-1.140130829
-1.582905741,-5.857486605,-1.134450319
-1.574979447,-5.907422254,-1.128769809
-1.567053154,-5.957357902,-1.123089298
-1.55912686,-6.007293551,-1.117408788
-1.551200567,-6.057229199,-1.111728278
-1.543274274,-6.107164848,-1.106047768
-1.53534798,-6.157100496,-1.100367257
-1.527421687,-6.207036145,-1.094686747
-1.519495393,-6.256971793,-1.089006237
-1.5115691,-6.306907442,-1.083325726
-1.503642807,-6.35684309,-1.077645216
-1.495716513,-6.406778738,-1.071964706
-1.48779022,-6.456714387,-1.066284196
-1.479863926,-6.506650035,-1.060603685
-1.471937633,-6.556585684,-1.054923175
-1.464011339,-6.606521332,-1.049242665
-1.456085046,-6.656456981,-1.043562155
-1.448158753,-6.706392629,-1.037881644
-1.440232459,-6.756328278,-1.032201134
-1.432306166,-6.806263926,-1.026520624
-1.424379872,-6.856199575,-1.020840113
-1.416453579,-6.906135223,-1.015159603
-1.408527286,-6.956070872,-1.009479093
-1.400600992,-7.00600652,-1.003798583
-1.392674699,-7.055942169,-0.998118072
-1.653857831,-5.34150747,-1.196796145
-1.645971169,-5.391522381,-1.191089213
-1.638084507,-5.441537293,-1.185382282
-1.630197845,-5.491552204,-1.179675351
-1.622311184,-5.541567116,-1.17396842
-1.614424522,-5.591582027,-1.168261488
-1.60653786,-5.641596938,-1.162554557
-1.598651198,-5.69161185,-1.156847626
-1.590764536,-5.741626761,-1.151140695
-1.582877874,-5.791641673,-1.145433763
-1.574991212,-5.841656584,-1.139726832
-1.56710455,-5.891671495,-1.134019901
-1.559217888,-5.941686407,-1.12831297
-1.551331226,-5.991701318,-1.122606038
-1.543444564,-6.04171623,-1.116899107
-1.535557902,-6.091731141,-1.111192176
-1.52767124,-6.141746052,-1.105485245
-1.519784578,-6.191760964,-1.099778313
-1.511897916,-6.241775875,-1.094071382
-1.504011254,-6.291790787,-1.088364451
-1.496124592,-6.341805698,-1.082657519
-1.488237931,-6.391820609,-1.076950588
-1.480351269,-6.441835521,-1.071243657
-1.472464607,-6.491850432,-1.065536726
-1.464577945,-6.541865344,-1.059829794
-1.456691283,-6.591880255,-1.054122863
-1.448804621,-6.641895167,-1.048415932
-1.440917959,-6.691910078,-1.042709001
-1.433031297,-6.741924989,-1.037002069
-1.425144635,-6.791939901,-1.031295138
-1.417257973,-6.841954812,-1.025588207
-1.409371311,-6.891969724,-1.019881276
-1.401484649,-6.941984635,-1.014174344
-1.393597987,-6.991999546,-1.008467413
-1.385711325,-7.042014458,-1.002760482
-1.645546988,-5.324884819,-1.202336867
-1.637699957,-5.374978994,-1.196603515
-1.629852927,-5.425073168,-1.190870163
-1.622005897,-5.475167342,-1.185136811
-1.614158866,-5.525261517,-1.179403459
-1.606311836,-5.575355691,-1.173670106
-1.598464805,-5.625449865,-1.167936754
-1.590617775,-5.67554404,-1.162203402
-1.582770744,-5.725638214,-1.15647005
-1.574923714,-5.775732388,-1.150736697
-1.567076683,-5.825826563,-1.145003345
-1.559229653,-5.875920737,-1.139269993
-1.551382622,-5.926014911,-1.133536641
-1.543535592,-5.976109086,-1.127803288
-1.535688561,-6.02620326,-1.122069936
-1.527841531,-6.076297434,-1.116336584
-1.5199945,-6.126391609,-1.110603232
-1.51214747,-6.176485783,-1.10486988
-1.504300439,-6.226579957,-1.099136527
-1.496453409,-6.276674132,-1.093403175
-1.488606378,-6.326768306,-1.087669823
-1.480759348,-6.376862481,-1.081936471
-1.472912318,-6.426956655,-1.076203118
-1.465065287,-6.477050829,-1.070469766
-1.457218257,-6.527145004,-1.064736414
-1.449371226,-6.577239178,-1.059003062
-1.441524196,-6.627333352,-1.053269709
-1.433677165,-6.677427527,-1.047536357
-1.425830135,-6.727521701,-1.041803005
-1.417983104,-6.777615875,-1.036069653
-1.410136074,-6.82771005,-1.0303363
-1.402289043,-6.877804224,-1.024602948
-1.394442013,-6.927898398,-1.018869596
-1.386594982,-6.977992573,-1.013136244
-1.378747952,-7.028086747,-1.007402892
-1.637236145,-5.308262169,-1.20787759
-1.629192158,-5.359956013,-1.201943279
-1.621148171,-5.411649858,-1.196008967
-1.613104184,-5.463343702,-1.190074655
-1.605060197,-5.515037547,-1.184140343
-1.59701621,-5.566731391,-1.178206031
-1.588972223,-5.618425235,-1.17227172
-1.580928237,-5.67011908,-1.166337408
-1.57288425,-5.721812924,-1.160403096
-1.564840263,-5.773506769,-1.154468784
-1.556796276,-5.825200613,-1.148534472
-1.548752289,-5.876894458,-1.142600161
-1.540708302,-5.928588302,-1.136665849
-1.532664315,-5.980282147,-1.130731537
-1.524620329,-6.031975991,-1.124797225
-1.516576342,-6.083669836,-1.118862913
-1.508532355,-6.13536368,-1.112928602
-1.500488368,-6.187057525,-1.10699429
-1.492444381,-6.238751369,-1.101059978
-1.484400394,-6.290445214,-1.095125666
-1.476356407,-6.342139058,-1.089191355
-1.468312421,-6.393832903,-1.083257043
-1.460268434,-6.445526747,-1.077322731
-1.452224447,-6.497220591,-1.071388419
-1.44418046,-6.548914436,-1.065454107
-1.436136473,-6.60060828,-1.059519796
-1.428092486,-6.652302125,-1.053585484
-1.420048499,-6.703995969,-1.047651172
-1.412004513,-6.755689814,-1.04171686
-1.403960526,-6.807383658,-1.035782548
-1.395916539,-6.859077503,-1.029848237
-1.387872552,-6.910771347,-1.023913925
-1.379828565,-6.962465192,-1.017979613
-1.371784578,-7.014159036,-1.012045301
-1.628925301,-5.291639518,-1.213418313
-1.620922147,-5.343415027,-1.20745678
-1.612918992,-5.395190537,-1.201495246
-1.604915838,-5.446966046,-1.195533713
-1.596912683,-5.498741555,-1.18957218
-1.588909529,-5.550517065,-1.183610646
-1.580906375,-5.602292574,-1.177649113
-1.57290322,-5.654068083,-1.171687579
-1.564900066,-5.705843593,-1.165726046
-1.556896911,-5.757619102,-1.159764513
-1.548893757,-5.809394611,-1.153802979
-1.540890602,-5.86117012,-1.147841446
-1.532887448,-5.91294563,-1.141879912
-1.524884294,-5.964721139,-1.135918379
-1.516881139,-6.016496648,-1.129956846
-1.508877985,-6.068272158,-1.123995312
-1.50087483,-6.120047667,-1.118033779
-1.492871676,-6.171823176,-1.112072245
-1.484868521,-6.223598686,-1.106110712
-1.476865367,-6.275374195,-1.100149179
-1.468862212,-6.327149704,-1.094187645
-1.460859058,-6.378925214,-1.088226112
-1.452855904,-6.430700723,-1.082264578
-1.444852749,-6.482476232,-1.076303045
-1.436849595,-6.534251742,-1.070341512
-1.42884644,-6.586027251,-1.064379978
-1.420843286,-6.63780276,-1.058418445
-1.412840131,-6.689578269,-1.052456911
-1.404836977,-6.741353779,-1.046495378
-1.396833823,-6.793129288,-1.040533844
-1.388830668,-6.844904797,-1.034572311
-1.380827514,-6.896680307,-1.028610778
-1.372824359,-6.948455816,-1.022649244
-1.364821205,-7.000231325,-1.016687711
-1.620614458,-5.275016867,-1.218959036
-1.612652136,-5.326874042,-1.212970281
-1.604689814,-5.378731216,-1.206981526
-1.596727492,-5.43058839,-1.200992771
-1.58876517,-5.482445564,-1.195004016
-1.580802848,-5.534302738,-1.189015261
-1.572840526,-5.586159912,-1.183026506
-1.564878204,-5.638017087,-1.177037751
-1.556915882,-5.689874261,-1.171048996
-1.54895356,-5.741731435,-1.165060241
-1.540991238,-5.793588609,-1.159071486
-1.533028916,-5.845445783,-1.153082731
-1.525066594,-5.897302957,-1.147093976
-1.517104272,-5.949160131,-1.141105221
-1.50914195,-6.001017306,-1.135116466
-1.501179628,-6.05287448,-1.129127711
-1.493217306,-6.104731654,-1.123138956
-1.485254984,-6.156588828,-1.117150201
-1.477292662,-6.208446002,-1.111161446
-1.46933034,-6.260303176,-1.105172691
-1.461368018,-6.31216035,-1.099183936
-1.453405696,-6.364017525,-1.093195181
-1.445443373,-6.415874699,-1.087206426
-1.437481051,-6.467731873,-1.081217671
-1.429518729,-6.519589047,-1.075228916
-1.421556407,-6.571446221,-1.069240161
-1.413594085,-6.623303395,-1.063251406
-1.405631763,-6.67516057,-1.057262651
-1.397669441,-6.727017744,-1.051273896
-1.389707119,-6.778874918,-1.045285141
-1.381744797,-6.830732092,-1.039296386
-1.373782475,-6.882589266,-1.033307631
-1.365820153,-6.93444644,-1.027318876
-1.357857831,-6.986303614,-1.02133012
-1.612303614,-5.258394217,-1.224499759
-1.604382125,-5.310333056,-1.218483782
-1.596460635,-5.362271895,-1.212467806
-1.588539146,-5.414210734,-1.206451829
-1.580617656,-5.466149573,-1.200435853
-1.572696166,-5.518088412,-1.194419876
-1.564774677,-5.570027251,-1.188403899
-1.556853187,-5.62196609,-1.182387923
-1.548931698,-5.673904929,-1.176371946
-1.541010208,-5.725843768,-1.170355969
-1.533088719,-5.777782607,-1.164339993
-1.525167229,-5.829721446,-1.158324016
-1.517245739,-5.881660285,-1.152308039
-1.50932425,-5.933599124,-1.146292063
-1.50140276,-5.985537963,-1.140276086
-1.493481271,-6.037476802,-1.13426011
-1.485559781,-6.089415641,-1.128244133
-1.477638291,-6.14135448,-1.122228156
-1.469716802,-6.193293319,-1.11621218
-1.461795312,-6.245232158,-1.110196203
-1.453873823,-6.297170997,-1.104180226
-1.445952333,-6.349109836,-1.09816425
-1.438030843,-6.401048675,-1.092148273
-1.430109354,-6.452987514,-1.086132296
-1.422187864,-6.504926353,-1.08011632
-1.414266375,-6.556865192,-1.074100343
-1.406344885,-6.608804031,-1.068084367
-1.398423395,-6.66074287,-1.06206839
-1.390501906,-6.712681709,-1.056052413
-1.382580416,-6.764620548,-1.050036437
-1.374658927,-6.816559387,-1.04402046
-1.366737437,-6.868498226,-1.038004483
-1.358815947,-6.920437065,-1.031988507
-1.350894458,-6.972375904,-1.02597253
-1.603992771,-5.241771566,-1.230040482
-1.596112114,-5.29379207,-1.223997284
-1.588231457,-5.345812574,-1.217954085
-1.5803508,-5.397833078,-1.211910887
-1.572470142,-5.449853582,-1.205867689
-1.564589485,-5.501874085,-1.199824491
-1.556708828,-5.553894589,-1.193781292
-1.548828171,-5.605915093,-1.187738094
-1.540947514,-5.657935597,-1.181694896
-1.533066857,-5.709956101,-1.175651698
-1.525186199,-5.761976605,-1.169608499
-1.517305542,-5.813997108,-1.163565301
-1.509424885,-5.866017612,-1.157522103
-1.501544228,-5.918038116,-1.151478905
-1.493663571,-5.97005862,-1.145435706
-1.485782913,-6.022079124,-1.139392508
-1.477902256,-6.074099628,-1.13334931
-1.470021599,-6.126120131,-1.127306112
-1.462140942,-6.178140635,-1.121262913
-1.454260285,-6.230161139,-1.115219715
-1.446379628,-6.282181643,-1.109176517
-1.43849897,-6.334202147,-1.103133319
-1.430618313,-6.386222651,-1.09709012
-1.422737656,-6.438243154,-1.091046922
-1.414856999,-6.490263658,-1.085003724
-1.406976342,-6.542284162,-1.078960526
-1.399095685,-6.594304666,-1.072917327
-1.391215027,-6.64632517,-1.066874129
-1.38333437,-6.698345674,-1.060830931
-1.375453713,-6.750366177,-1.054787733
-1.367573056,-6.802386681,-1.048744535
-1.359692399,-6.854407185,-1.042701336
-1.351811742,-6.906427689,-1.036658138
-1.343931084,-6.958448193,-1.03061494
-1.595681928,-5.225148916,-1.235581205
-1.587842103,-5.277251084,-1.229510785
-1.580002278,-5.329353253,-1.223440365
-1.572162453,-5.381455422,-1.217369945
-1.564322629,-5.43355759,-1.211299525
-1.556482804,-5.485659759,-1.205229106
-1.548642979,-5.537761928,-1.199158686
-1.540803154,-5.589864096,-1.193088266
-1.53296333,-5.641966265,-1.187017846
-1.525123505,-5.694068434,-1.180947426
-1.51728368,-5.746170602,-1.174877006
-1.509443855,-5.798272771,-1.168806586
-1.501604031,-5.85037494,-1.162736166
-1.493764206,-5.902477108,-1.156665747
-1.485924381,-5.954579277,-1.150595327
-1.478084556,-6.006681446,-1.144524907
-1.470244732,-6.058783614,-1.138454487
-1.462404907,-6.110885783,-1.132384067
-1.454565082,-6.162987952,-1.126313647
-1.446725257,-6.21509012,-1.120243227
-1.438885433,-6.267192289,-1.114172808
-1.431045608,-6.319294458,-1.108102388
-1.423205783,-6.371396627,-1.102031968
-1.415365958,-6.423498795,-1.095961548
-1.407526134,-6.475600964,-1.089891128
-1.399686309,-6.527703133,-1.083820708
-1.391846484,-6.579805301,-1.077750288
-1.384006659,-6.63190747,-1.071679869
-1.376166835,-6.684009639,-1.065609449
-1.36832701,-6.736111807,-1.059539029
-1.360487185,-6.788213976,-1.053468609
-1.35264736,-6.840316145,-1.047398189
-1.344807536,-6.892418313,-1.041327769
-1.336967711,-6.944520482,-1.035257349
-1.587371084,-5.208526265,-1.241121928
-1.579572092,-5.260710099,-1.235024286
-1.5717731,-5.312893932,-1.228926645
-1.563974107,-5.365077766,-1.222829003
-1.556175115,-5.417261599,-1.216731362
-1.548376123,-5.469445433,-1.21063372
-1.54057713,-5.521629266,-1.204536079
-1.532778138,-5.5738131,-1.198438437
-1.524979146,-5.625996933,-1.192340796
-1.517180153,-5.678180767,-1.186243154
-1.509381161,-5.7303646,-1.180145513
-1.501582169,-5.782548434,-1.174047871
-1.493783176,-5.834732267,-1.16795023
-1.485984184,-5.886916101,-1.161852589
-1.478185192,-5.939099934,-1.155754947
-1.470386199,-5.991283768,-1.149657306
-1.462587207,-6.043467601,-1.143559664
-1.454788215,-6.095651435,-1.137462023
-1.446989222,-6.147835268,-1.131364381
-1.43919023,-6.200019102,-1.12526674
-1.431391238,-6.252202935,-1.119169098
-1.423592245,-6.304386769,-1.113071457
-1.415793253,-6.356570602,-1.106973815
-1.407994261,-6.408754436,-1.100876174
-1.400195268,-6.460938269,-1.094778532
-1.392396276,-6.513122103,-1.088680891
-1.384597284,-6.565305936,-1.082583249
-1.376798291,-6.61748977,-1.076485608
-1.368999299,-6.669673604,-1.070387966
-1.361200307,-6.721857437,-1.064290325
-1.353401314,-6.774041271,-1.058192683
-1.345602322,-6.826225104,-1.052095042
-1.33780333,-6.878408938,-1.045997401
